query_id,state,county,difficulty,question,found_in_top5,rank,chunk_coverage,golden_section,retrieved_section,retrieved_section_1,retrieved_section_2,retrieved_section_3,retrieved_section_4,retrieved_section_5,golden_chunk,retrieved_chunk,golden_penalty_fine,retrieved_penalty_fine,penalty_fine_correct,golden_prohibition,retrieved_prohibition,prohibition_correct,golden_obligation,retrieved_obligation,obligation_correct,golden_permission,retrieved_permission,permission_correct,metadata_accuracy,llm_reasoning
72,TX,Austin,Hard,"Can a landlord refuse to rent to someone because of their race, gender identity, or source of income?",False,0,0.0,§ 5-1-51 - DISCRIMINATION IN SALE OR RENTAL OF HOUSING.,,,,,,,"(A)A person may not refuse to sell or rent a dwelling to a person who has made a bona fide offer; refuse to negotiate for the sale or rental of a dwelling; or otherwise make unavailable or deny a dwelling to any person based on race, color, religion, sex, sexual orientation, gender identity, age, familial status, disability, marital status, student status, creed, national origin, protective hairstyle, reproductive health action, or source of income.(B)A person may not discriminate against a person in the terms, conditions, or privileges of sale or rental of a dwelling or in providing services or facilities in connection with the sale or rental, based on race, color, religion, sex, sexual orientation, gender identity, age, familial status, disability, marital status, student status, creed, national origin, protective hairstyle, reproductive health action, or source of income.(C)This section does not prohibit discrimination against a person because the person has been convicted under federal law or the law of any state of the illegal manufacture or distribution of a controlled substance, but does not permit discrimination based on a disability.",,,,,,,,,,,,,,,Retrieval error: 500 Server Error: INTERNAL SERVER ERROR for url: http://3.234.136.27:8000/query
73,TX,Austin,Medium,Do I need approval to conduct a private swim class at a public swimming pool?,False,0,0.0,§ 8-2-2 - SWIMMING POOL USE.,,,,,,,"(A)A person may not conduct a private swim class at a swimming pool without an approval.(B)A caregiver may not conduct a group activity at a swimming pool without an approval.(C)The director may assign a specific swimming pool where the group activity or private swim class may occur.(D)In making an assignment, the director may consider:(1)the size of a swimming pool;(2)the time of day requested for a group activity;(3)the anticipated number of swimmers at a swimming pool;(4)the number of children under supervision of a caregiver; and(5)the availability of lifeguards.",,,,,,,,,,,,,,,Retrieval error: 500 Server Error: INTERNAL SERVER ERROR for url: http://3.234.136.27:8000/query
74,TX,Austin,Easy,What are the allowable decibel levels for outdoor music venues with a live music permit?,False,0,0.0,§ 9-2-30 - DECIBEL LIMITS FOR OUTDOOR MUSIC.,,,,,,,"(A)Unless a more restrictive decibel limit is required by a sound impact plan, a condition in an outdoor music venue permit, or by another provision of this code, sound equipment for which a permit has been issued under Subpart B (Live Music Permits) may be operated at the following decibel levels:(1)Up to 85 decibels between 10:00 a.m. and:(a)10:30 p.m. on Sunday through Wednesday;(b)11:00 p.m. on Thursday; or(c)12:00 midnight on Friday, Saturday, or the night before New Year's Day.(2)Up to 85 decibels at an outdoor music venue with an occupancy capacity of 600 or fewer people located in the Warehouse District or Sixth Street District, between 10:00 a.m. and 2:00 a.m.(3)Up to 85 decibels during the spring festival season, between 10:00 a.m. and 2:00 a.m.(4)Up to 85 decibels at an outdoor music venue located in the Red River Cultural District, between 10:00 a.m. and:(a)10:30 p.m. on Sunday through Wednesday;(b)12:00 midnight on Thursday; or(c)1:00 a.m. on Friday, Saturday, or the night before New Year's Day.(B)In addition to the requirements of Subsection (A) of this section, use of sound equipment at an outdoor music venue is:(1)limited to 70 decibels if the venue is associated with a restaurant (general) use, as prescribed under Section 25-2-808 (Restaurants and Cocktail Lounges), and the hours of operation prescribed under Subsection (A) of this section; and(2)subject to the decibel limits prescribed under Section 25-2-583 (Commercial Recreation (CR) District Regulations), if located in a commercial recreation district.(C)The decibel limits prescribed under this section must be measured with a decibel meter approved by the music office.",,,,,,,,,,,,,,,Retrieval error: 500 Server Error: INTERNAL SERVER ERROR for url: http://3.234.136.27:8000/query
75,TX,Austin,Hard,Can the council establish a public market on a street or sidewalk?,False,0,0.0,§ 14-2-1 - APPROVAL PROCEDURE.,,,,,,,"(A)The council may by ordinance establish a public market on part of a street, sidewalk, or alley if the council finds that the market does not:(1)interfere with public use of a street or sidewalk; or(2)create a dangerous condition on the street or sidewalk.(B)The council shall hold a public hearing before adopting an ordinance establishing a public market.(C)An ordinance adopted under this chapter may provide for the installation and maintenance of a facility necessary for the operation of the market.",,,,,,,,,,,,,,,Retrieval error: 500 Server Error: INTERNAL SERVER ERROR for url: http://3.234.136.27:8000/query
76,TX,Bastrop,Medium,Do dogs and cats have to be vaccinated against rabies?,True,1,0.9666666666666668,Sec. 2.02.001 - Vaccination required.,Sec. 2.02.001. Vaccination required,Sec. 2.02.001. Vaccination required,Sec. 2.01.007. Injury or destruction of wild birds,Sec. 2.05.003. Quarantine or disposition of animal,§ 2.02.003. BASTROP CODE,Sec. 2.02.008. Licensing and fees,"Every owner of a dog or cat over three (3) months of age shall have such animal vaccinated against rabies, in compliance with applicable state law. Any person establishing residence within the city shall demonstrate compliance with this requirement within ten (10) days of establishing residency. If an unvaccinated dog inflicts a bite, scratches, or otherwise attacks any person within the city limits, a rabies vaccine shall not be administered to the dog until that animal is released from quarantine.","Every owner of a dog or cat over three months of age shall have such animal vaccinated against rabies, in compliance with applicable state law. Any person establishing residence within the city shall demonstrate compliance with this requirement within ten days of establishing residency. If an unvaccinated dog inflicts a bite, scratches, or otherwise attacks any person within the city limits, a rabies vaccine shall not be administered to the dog until that animal is released from quarantine.",False,False,True,False,False,True,True,False,False,False,False,True,0.75,"The section number Sec. 2.02.001 is mentioned in Chunk 1, but the text does not match the golden truth section. The golden truth section requires vaccination against rabies for dogs and cats over three months of age, but the text in Chunk 1 includes additional requirements about residency and quarantine that are not present in the golden truth section. Therefore, none of the chunks contain the exact text from the golden truth section."
77,TX,Bastrop,Hard,Can I sell or store alcoholic beverages anywhere in the city?,False,0,0.0,Sec. 4.02.004 - Compliance with zoning regulations.,,§ 4.02.011. Sec. 4.02.009 Hours of sale and consumption.,Sec. 4.04.007. Prohibited areas for vending,"Sec. 4.02.005. Separation requirements from church, public or private school, or public hospital",Sec. 4.02.012. Authority to close places of sale during riot,"Sec. 8.02.002. Sale, possession and consumption of alcohol prohibited in public areas","No person shall sell, store or otherwise handle for the purpose of sale, or engage in the business of selling, storing or otherwise handling, any alcoholic beverage in the city, unless the place of business of such person is located in a use district of the city, as established by the city and present or future zoning regulations of the city, in which the sale, storage or otherwise handling for the purpose of sale of such alcoholic beverage is permitted.",,False,False,,True,False,,False,False,,False,False,,,"None of the retrieved chunks contain the exact text from the golden truth section (Sec. 4.02.004). The section number is mentioned in Chunk 1, but the text does not match. The prohibitive language 'No person shall sell, store or otherwise handle for the purpose of sale, or engage in the business of selling, storing or otherwise handling, any alcoholic beverage in the city' is not present in any of the retrieved chunks. The retrieved chunks discuss different sections and topics, such as hours of sale and consumption, prohibited areas for vending, and separation requirements from certain institutions."
78,TX,Bastrop,Medium,Can a tow truck show up at a crash scene without being called?,True,1,0.9116279069767442,Sec. 4.10.005 - Towing business response to scene.,Sec. 4.10.005. Towing business response to scene,Sec. 4.10.005. Towing business response to scene,Sec. 4.10.007. Nonconsent tows,Sec. 4.10.002. Definitions,Sec. 4.10.004. Authority of peace officer at scene,Sec. 4.10.006. Consent tows,"(a)It is unlawful for any towing business to solicit in any manner, directly or indirectly, on the streets of the city, towing business involving any vehicle that is disabled because of an accident or collision or mechanical failure on a public street. This prohibition applies whether the solicitation is for the purpose of soliciting the business of towing, removing, repairing, wrecking, storing, trading, or selling or purchasing the vehicle. Proof of the presence of any person engaged in the towing business or of the presence of any tow truck, except a tow truck called pursuant to the provisions of this article, at or near a scene on any public street in the city prior to removal of all disabled or damaged vehicles shall be prima facie evidence of solicitation in violation of this section.(b)No person may drive, or cause to be driven, a tow truck to a scene on any street in the city, unless the person has been called to the scene by a peace officer or by a vehicle owner or operator.(c)A towing business stopping to protect the scene may not tow from the scene unless it has been called by the city for a nonconsent or incident management tow, or it has been called by the vehicle owner or operator for a consent tow.(d)Except in accord with the nonconsent tow rotation list, it shall be unlawful for a police officer to directly or indirectly recommend to any person the name of any towing business, auto repair shop, automobile dealer, or automobile club engaged in the towing business; nor shall any police officer influence or attempt to influence in any manner the decision of any person choosing or selecting a towing business, auto repair shop, automobile dealer, or automobile club.(e)All tow truck drivers arriving at a scene shall obey all lawful orders given them by any police officer of the city investigating such scene and shall not in any manner interfere with such officer in the performance of his or her duty.(f)It shall be the duty of the driver of each tow truck that removes a wrecked, damaged, or disabled vehicle from a scene to clear and remove any and all debris, parts, or glass accumulated as a result of the accident or collision from the street. In the event two (2) or more tow trucks pick up vehicles for towing, it shall be the duty of each driver to clear and remove debris, parts, or glass from the street.(g)A towing business that removes a vehicle from private property shall notify the department within thirty (30) minutes of such removal. The information to be provided in such notification shall include:(1)The date, time and location of the removal;(2)The physical description and license or registration number of the vehicle;(3)The name of the towing business which performed the removal; and(4)The storage location of the vehicle.(h)The driver of a tow truck who removes a vehicle for the purpose of repossessing the vehicle shall be required to notify the city's police department prior to removing the vehicle, and provide written notice from the lien holder requesting such repossession which shall include the following information:(1)Name of owner of said vehicle;(2)The date, time, and location of the removal;(3)The physical description and license or registration number of the vehicle;(4)The name of the certificate holder which is to perform the removal; and(5)The storage location of the vehicle.","It is unlawful for any towing business to solicit in any manner, directly or indirectly, on the streets of the city, towing business involving any vehicle that is disabled because of an accident or collision or mechanical failure on a public street. This prohibition applies whether the solicitation is for the purpose of soliciting the business of towing, removing, repairing, wrecking, storing, trading, or selling or purchasing the vehicle. Proof of the presence of any person engaged in the towing business or of the presence of any tow truck, except a tow truck called pursuant to the provisions of this article, at or near a scene on any public street in the city prior to removal of all disabled or damaged vehicles shall be prima facie evidence of solicitation in violation of this section. No person may drive, or cause to be driven, a tow truck to a scene on any street in the city, unless the person has been called to the scene by a peace officer or by a vehicle owner or operator. A towing business stopping to protect the scene may not tow from the scene unless it has been called by the city for a nonconsent or incident management tow, or it has been called by the vehicle owner or operator for a consent tow. Except in accord with the nonconsent tow rotation list, it shall be unlawful for a police officer to directly or indirectly recommend to any person the name of any towing business, auto repair shop, automobile dealer, or automobile club engaged in the towing business; nor shall any police officer influence or attempt to influence in any manner the decision of any person choosing or selecting a towing business, auto repair shop, automobile dealer, or automobile club. All tow truck drivers arriving at a scene shall obey all lawful orders given them by any police officer of the city investigating such scene and shall not in any manner interfere with such officer in the performance of his or her duty. CD4:62 BUSINESS REGULATIONS § 4.10.007 It shall be the duty of the driver of each tow truck that removes a wrecked, damaged, or disabled vehicle from a scene to clear and remove any and all debris, parts, or glass accumulated as a result of the accident or collision from the street. In the event two or more tow trucks pick up vehicles for towing, it shall be the duty of each driver to clear and remove debris, parts, or glass from the street. A towing business that removes a vehicle from private property shall notify the department within thirty minutes of such removal. The information to be provided in such notification shall include: The date, time and location of the removal; The physical description and license or registration number of the vehicle; The name of the towing business which performed the removal; and The storage location of the vehicle. The driver of a tow truck who removes a vehicle for the purpose of repossessing the vehicle shall be required to notify the city's police department prior to removing the vehicle, and provide written notice from the lien holder requesting such repossession which shall include the following information: Name of owner of said vehicle; The date, time, and location of the removal; The physical description and license or registration number of the vehicle; The name of the certificate holder which is to perform the removal; and The storage location of the vehicle.",False,False,True,True,False,False,True,False,False,False,False,True,0.5,"None of the top 5 chunks contain the exact text from the golden truth section (Sec. 4.10.005 - Towing business response to scene). The text in the chunks only mention the section number but do not contain the same content. The 'prohibition' and 'obligation' flags are inferred based on the language used in the golden truth section, while the 'penalty/fine' and 'permission' flags are not mentioned in the golden truth section and thus set to false."
79,TX,Bastrop,Medium,What is the Municipal Court Technology Fund used for?,True,1,1.0,Sec. 7.03.003 - Collection of fee; use.,Sec. 7.03.003. Collection of fee; use,Sec. 7.03.003. Collection of fee; use,Sec. 7.03.001. Established,§ 7.03.004. BASTROP CODE,Sec. 7.04.004. Collection of fee; use,Sec. 7.02.001. Established; administration,"The municipal court clerk shall collect the costs of court provided for herein, and shall pay the funds collected to the municipal treasurer, for deposit in an interest-bearing account to be known as the Bastrop Municipal Court Technology Fund, and such funds may be maintained in the city's general revenue account. Such funds may be used by the legislature to maintain technological enhancements for municipal courts.","The municipal court clerk shall collect the costs of court provided for herein, and shall pay the funds collected to the municipal treasurer, for deposit in an interest-bearing account to be known as the Bastrop Municipal Court Technology Fund, and such funds may be maintained in the city's general revenue account. Such funds may be used by the legislature to maintain technological enhancements for municipal courts. CD7:13",False,False,True,False,False,True,False,False,True,False,False,True,1.0,"The golden truth section (Sec. 7.03.003 - Collection of fee; use) is not fully contained in any of the retrieved chunks. While Chunk 1 mentions the creation of the Bastrop Municipal Court Technology Fund and its possible uses, it does not explicitly state the purpose of collecting fees for court as described in the golden truth. The other chunks either reference different sections or discuss unrelated funds."
80,TX,Bowie,Hard,Is there a fee to transfer pet registration to a new owner?,False,0,0.0,Sec. 2.304 - Change of Ownership,,"Sec. 3-67. Term, renewal; transfer; kennels; duplicate tags.",Sec. 3-94. Adoption fee.,Sec. 3-122. Vaccination against rabies.,"Sec. 3-88. Transfer of animal title, euthanasia.","Sec. 3-92. Redemption procedure generally, and penalty.","If there is a change in ownership of a registered dog or cat, the new owner shall have the registration transferred to his name. There shall be no charge for such transfer. Application for such transfer shall be made to the animal control manager in writing or in person.",,False,False,,False,False,,False,False,,False,False,,,"The retrieved chunks do not contain the same section (Sec. 2.304) and text as the golden truth. The relevant section (Sec. 3-67, 3-94, 3-88, 3-92) only mention licensing fees, vaccination requirements, and redemption procedures, but not the specific rule regarding the transfer of pet registration without charge."
81,TX,Bowie,Easy,How far from homes must a pigeon coop be located?,False,0,0.0,Sec. 2.403 - Pigeons,,Sec. 11-154. Same-Power distribution lines.,Sec. 3-4. Keeping generally.,Sec. 11-161. Refuse handling.,Sec. 7-112. Duty to install in new units.,Sec. 10-27. Same-Operation prohibited.,"(a)Generally. Pigeons shall be kept in an enclosure or coop that is located no closer than thirty (30) feet from any residential dwelling, other than that of the owner and no closer than fifty (50) feet from any swimming pool on an adjoining or adjacent lot.(b)Supervised exercise. When an owner allows his pigeons to exercise outside of their enclosure or coop, he shall ensure that his pigeons do not roost on or about a neighbor's dwelling nor interfere with a neighbor's enjoyment of his property.",,False,False,,True,False,,True,False,,False,False,,,"The retrieved chunks do not contain the exact text from the golden truth section (Sec. 2.403 - Pigeons). Chunk 1 mentions Section 11-154, which is unrelated. Chunk 2 mentions Section 3-4, which discusses animal keeping regulations but does not address pigeon coop distances. The other chunks (3, 4, 5) are also unrelated to the golden truth section. The prohibitions and obligations in the golden truth section are not explicitly stated in any of the retrieved chunks, but the text of the golden truth section itself contains prohibitions (e.g., 'shall be located no closer than thirty (30) feet') and obligations (e.g., 'shall ensure that his pigeons do not roost on or about a neighbor's dwelling')."
82,TX,Bowie,Medium,"Is it illegal to set off firecrackers, roman candles, or rockets?",False,0,0.0,Sec. 5.202 - Throwing or Exploding Fireworks Unlawful,,§ 12-5. NEW BOSTON CODE,"Sec. 7-88.1. Sale or possession for sale or distribution of fireworks, firecrackers and other explosive and incendiary devices; exceptions.",Sec. 7-88. Fireworks prohibited; exception for organized displays by permit.,Sec. 18-80. Penalties.,Sec. 7-90. Same-Use of incinerators.,"No person shall throw or explode any firecrackers, roman candles, skyrockets, torpedoes, grenades, or any other combustible fireworks of any kind within the city limits of Bowie, Texas.",,False,False,,True,False,,False,False,,False,False,,,"The golden truth section (Sec. 5.202) is not present in any of the retrieved chunks. The section number mentioned in Chunk 1 (Sec. 12-5) and the text in Chunk 3 (Sec. 7-88) refer to different sections and do not match the golden truth. Therefore, none of the chunks contain the same section and text as the golden truth."
83,TX,Bowie,Easy,Where is smoking prohibited under the city’s rules?,False,0,0.0,Sec. 6.203 - Prohibition of Smoking in Public Places,,Sec. 18-92. Area of jurisdiction.,Sec. 12-7. Loitering.,"Sec. 13-51. Loud speaking, preaching, etc., prohibited.",Sec. 18-119. Unlawful deposits.,Sec. 18-81. Privies prohibited.,"(a)Smoking shall be prohibited in all enclosed public places as well as those outdoor areas owned and/or operated by the City of Bowie, including, but not limited to the following places:(1)Buses, bus terminals, taxi cabs, train stations, airports and other facilities and means of public transit under the authority of the city, as well as ticket, boarding, and waiting areas of public transportation facilities.(2)Service lines situated at or on the premises of public places and sports arenas.(3)Galleries, libraries and museums owned or operated by the city.(4)Any facility which is primarily used for exhibiting any motion picture, drama, lecture, musical recital or other similar performance, except that performers may smoke when the smoking is part of the stage production if such facilities or premises are owned and/or operated by the city.(5)Indoor sports arenas and convention halls if such facilities or premises are owned or operated by the city.(6)Every room, chamber, place of meeting or public assembly, including city buildings, under the control of any board, council, commission, committee, including joint committees, or agencies of the city or any political subdivision of the city during such time as the public meeting is in progress.(7)Public restrooms if such facilities or premises are owned or operated by the city.(b)Defenses.(1)It is a defense to prosecution under this section that the conveyance, public place or sports arena within which the offense occurred did not have prominently displayed a reasonably sized notice that smoking was prohibited.(2)It is a defense to prosecution under this section that facilities for the extinguishment of smoking materials were not located within the conveyance or within fifty (50) feet of the public place or sports arena.(3)It is a defense to prosecution under Section 6.203(a)(5) and (6) that the offense occurred in an open concourse designated as a smoking area by the owner, operator or person in control of the facility.",,False,False,,True,False,,False,False,,False,False,,,"The retrieved chunks only mention Section 18-92 and 18-7, but do not contain the exact text from Section 6.203 of the golden truth. The prohibition flag is set to true based on the golden truth's text, but the retrieved metadata does not contain this information."
84,TX,Bowie,Medium,"Is it legal to sell alcohol within 300 feet of a church, school, or hospital?",False,0,0.0,Sec. 6.405 - Prohibited Sales,,Sec. 19-282. Controlling standards.,§ 19-480. NEW BOSTON CODE,Sec. 12-7. Loitering.,"Sec. 19-478. Parking for apartments, apartment hotels, hotels, clubs, motels and tourist courts.",§ 12-5. NEW BOSTON CODE,"Except as otherwise specifically allowed by the Texas Alcoholic Beverage Commission or as otherwise provided herein, no alcoholic beverages may be sold within three hundred (300) feet of a church, public school or private school, or public hospital. No permit or license shall be issued to any such applicant. Measurement of such distance shall be in accordance with the terms of this article and the Texas Alcoholic Beverage Code, as amended.",,False,False,,True,False,,False,False,,False,False,,,"The golden truth section (Sec. 6.405 - Prohibited Sales) is not found in any of the retrieved chunks. The text in the golden truth section is not present in any of the sections (19-282, 19-480, 12-7, 19-478, or 12-5) of the retrieved chunks. The retrieved chunks mention sections but do not contain the exact text from the golden truth section. The prohibition flag is set to 'true' based on the golden truth section's text, but since the text is not found in the retrieved chunks, the retrieved_metadata flags are all 'false'."
85,TX,Burnet,Easy,Do I need a city permit to sell or store alcoholic beverages?,False,0,0.0,Sec. 6-3. - Permit or license required.,,Sec. 6-10. Review and recommendation.,Sec. 78-52. Issuance to individuals only.,"94-28. See: STREETS, SIDEWALKS AND",Sec. 6-5. Location restrictions.,Sec. 78-46. Required; information needed prior to issuance.,"(a)Fee. No person shall manufacture, sell, distribute, or store any intoxicating liquor, malt liquor, or other alcoholic beverage, or engage in any other activity with relation to the same for which a permit or license is required by the Texas Alcoholic Beverage Code within the city without first obtaining a permit or license to do so from the city. The fee for such permit or license shall be an amount equal to one-half the permit or license fee charged by the state under the Texas Alcoholic Beverage Code.(b)Issuance. No permit or license required under the terms of this chapter shall be issued to any person until he shows that he holds a state permit or license for the particular phase of the liquor traffic in which he desires to engage in the city and until the fee required by the city for such permit or license has been paid to the city.(c)Revocation or suspension. Any permit or license issued under the provisions of this chapter may be revoked or suspended by the city council upon violation of any applicable provision of this chapter or the Texas Alcoholic Beverage Code.(d)Transferral or assignment. Any permit or license under the provisions of this chapter shall not be transferable or assignable except with the written permission and approval of the city council.(e)Ratio of food sales to alcoholic beverage sales. Establishments in which food service activity generates less than 50 percent of the gross receipts of the operation shall not be granted a permit or license to sell alcoholic beverages for on-premises consumption. Verification of the ratio of food sales to alcoholic beverage sales shall be made by a certified public accountant as a condition of each renewal. This verification is to be furnished by the owner of the establishment.",,False,,,False,,,False,,,False,,,,"The retrieved chunks do not contain the same section and text as the golden truth section (Sec. 6-3). The text in the golden truth section (Sec. 6-3) is about permit or license requirements for selling or storing alcoholic beverages, which includes prohibitions, obligations, and penalties. However, none of the retrieved chunks contain the exact text from the golden truth section. The retrieved chunks mention the section number (Sec. 6-3) but do not contain the same text. For example, the text in the golden truth section (Sec. 6-3) includes 'fee', 'permit or license required', 'manufacture, sell, distribute, or store any intoxicating liquor', 'Texas Alcoholic Beverage Code', 'city council', 'revocation or suspension', 'transferral or assignment', 'ratio of food sales to alcoholic beverage sales', 'certified public accountant', 'owner of the establishment', 'application made to the state alcoholic beverage code', 'application to the city for a permit to sell alcoholic beverages', 'documents shall be submitted to the city secretary', 'chief of police', 'written recommendation', 'state alcoholic beverage code shall grant the requested permit or license', 'peddler's permit', 'individual person engaging in the business of peddling', 'peddling within the city', 'may be reasonably necessary to complete a review and recommendation', 'may be deemed prudent', 'written objection to the issuance of any such permit or license', 'no city permit or license shall be issued by the city on such application until such time', 'regardless of the state alcoholic beverage code shall grant the requested permit or license', 'may be revoked or suspended by the city council upon violation of any applicable provision of this chapter or the Texas Alcoholic Beverage Code', 'may be transferable or assignable except with the written permission and approval of the city council', 'may be less than 50 percent of the gross receipts of the operation', 'may be furnished by the owner of the establishment', 'may be required to be registered with the police department', 'may be required to provide information under oath', 'may be required to provide a statement as to whether or not the applicant has been convicted of any crime', 'may be required to provide the date of the offense', 'may be required to provide the nature of the offense', 'may be required to provide the punishment or penalty assessed therefore', 'may be required to provide if previously convicted', 'may be required to provide the place of conviction', 'may be required to provide whether the applicant, upon any sale or order, shall demand, accept or receive payment or deposit of money in advance of final delivery', 'may be required to provide the local and permanent address and the name of the person, company or corporation, if any, that the applicant represents', 'may be required to provide the applicant's tax identifica- tion number, if any', 'may be required to provide the kind of goods, wares, merchandise or services in which the applicant wishes to engage in such business within the city', 'may be required to provide the last five cities or towns wherein the applicant has worked before coming to this city'. The retrieved chunks do not contain the same text as the golden truth section (Sec. 6-3). The retrieved chunks mention the section number (Sec. 6-3) but do not contain the same text. Therefore, the golden truth section is not found in the retrieved chunks."
86,TX,Burnet,Easy,Can the city manager shut down a ride if it is unsafe?,False,0,0.0,Sec. 10-29. - General regulations.,,Sec. 26-85. Revocation or suspension of permit or registration.,Sec. 2-210. Application as to city day the violation exists shall constitute a separate employees.,Sec. 98-120. Permit or authorization revocation.,Sec. 7.09. Overspending of Appropria- tions Prohibited.,Sec. 98-119. Stop orders.,"(a)Each ride or skill device shall be operated under the direct and full-time supervision and attendance of a person 18 years of age or older.(b)No ride or skill device shall be operated or attended by a person who is intoxicated or who is believed to be under the influence of intoxicating liquors and/or drugs, prescription or otherwise.(c)No permitted operation shall be operated in the city between the hours of 12:00 midnight and 8:00 a.m. on any day, or between the hours of 12:00 midnight and 1:00 p.m. on any Sunday.(d)The permitted operator shall, on a continuing basis, police the general area of operation for litter and debris.(e)At reasonable times, the permitted operator shall allow the city manager and/or his designated agent to conduct any onsite inspection that is deemed necessary to protect the health, safety and welfare of the public. The city manager and/or his designated agent is authorized to require the permitted operator to discontinue use of rides, skill devices and/or other attractions which may be found to be unsafe and/or to require the permitted operator to cordon off and make inaccessible areas within which an unsafe or unhealthy condition may exist. The permitted operator shall not allow the use of and/or any access to any ride, skill device or area which may have been found to be an immediate threat to the health, safety and welfare of the public until direct permission from the city manager and/or his designated agent has been obtained.",,False,False,,False,False,,False,False,,False,False,,,"None of the retrieved chunks contain the exact text from the golden truth section (Sec. 10-29. - General regulations). The text in the retrieved chunks either reference the section number or contain different text. For example, Chunk 1 mentions Sec. 26-85, which is a different section. Therefore, the retrieved metadata does not match the golden metadata, and the golden text is not found in the top 5 retrieved chunks."
87,TX,Burnet,Hard,Is hunting or shooting wildlife allowed inside city limits?,True,1,0.9548872180451128,Sec. 14-66. - Trapping and shooting.,Sec. 14-66. Trapping and shooting.,Sec. 14-66. Trapping and shooting.,Sec. 70-3. Discharge of firearms.,§ 70-3. BURNET CODE,Sec. 14-35. Wild animals or wildlife.,Sec. 14-39. Livestock.,"(a)Trapping prohibited. It shall be unlawful to set, trigger, activate or otherwise use, or cause to be set, triggered, activated or used, any steel-jawed, leg-hold trap or for any person, other than animal control officers, to set or otherwise use other trapping devices including ""live traps"" used for the capture of any animal. Consistent with the provisions herein, the animal control division is authorized to utilize humane ""live traps"" and may conduct trapping operations or provide or authorize such devices' use to property owners as may be needed throughout the city. This subsection is not intended to prohibit the prudent use of traps on one's own property to control rodents.(b)Hunting prohibited. It shall be unlawful for any person to hunt, shoot, intentionally injure or kill any wild bird, animal, mammal or reptile within the corporate limits of the city. It shall be unlawful for any person to hunt, shoot or kill, within the city, any domestic bird, animal, mammal, reptile or pet that is not owned by such person. Except this subsection shall not be construed or interpreted to prohibit the destruction of poisonous snakes or to prohibit animal control division from utilizing certain firearms in emergency field conditions where such actions are provided for by law or policy.(c)Domestic animals. It shall be unlawful for any person to shoot a domestic animal within the corporate limits of the city. It shall be a defense to prosecution that the domestic animal shot was a vicious animal and presenting an immediate threat to personal or public safety. Except this subsection shall not be construed or interpreted to prohibit animal control division from utilizing certain firearms in emergency field conditions where such actions are provided for by law or policy.","Trapping prohibited. It shall be unlawful to set, trigger, activate or otherwise use, or cause to be set, triggered, activated or used, any steel-jawed, leg-hold trap or for any person, other than animal control officers, to set or otherwise use other trapping devices including live traps used for the capture of any animal. Consistent with the provisions herein, the animal control division is authorized to utilize humane live traps and may conduct trapping operations or provide or authorize such devices' use to property owners as may be needed throughout the city. This subsection is not intended to prohibit the prudent use of traps on one's own property to control rodents. CD14:16.1 Hunting prohibited. It shall be unlawful for any person to hunt, shoot, intentionally injure or kill any wild bird, animal, mammal or reptile within the corporate limits of the city. It shall be unlawful for any person to hunt, shoot or kill, within the city, any domestic bird, animal, mam- mal, reptile or pet that is not owned by such person. Except this subsection shall not be con- strued or interpreted to prohibit the destruction of poisonous snakes or to prohibit animal control division from utilizing certain firearms in emer- gency field conditions where such actions are provided for by law or policy. Domestic animals. It shall be unlawful for any person to shoot a domestic animal within the corporate limits of the city. It shall be a defense to prosecution that the domestic animal shot was a vicious animal and presenting an immediate threat to personal or public safety. Except this subsec- tion shall not be construed or interpreted to prohibit animal control division from utilizing certain firearms in emergency field conditions where such actions are provided for by law or policy.",False,False,True,True,False,False,False,False,True,False,False,True,0.75,"None of the retrieved chunks contain the exact text from the golden truth section (Sec. 14-66. - Trapping and shooting). The section number is mentioned in Chunk 1, but the text does not match. The prohibitions and obligations are inferred from the text but are not explicitly stated in the retrieved chunks."
88,TX,Burnet,Hard,How must animal waste and odors be controlled on a property?,False,0,0.0,Sec. 14-68. - Pens and enclosures; sanitary requirements; minimum cage size; overcrowding.,,Sec. 14-184. Revocation or suspension of health and free of malnutrition commercial animal enterprise and/or dehydration.,Sec. 54-58. Noxious odors declared nuisance.,Sec. 14-34. Animal defecation prohibited in certain areas.,Sec. 54-59. Storage of materials.,§ 54-61. liquid wastes from such refrigeration equip- ment shall be connected to a public sewer in an approved manner,"(a)The owners of any animal shall maintain and keep all pens, coops, kennels, fenced areas and enclosures of any kind in a sanitary condition. This shall include the following:(1)All animal wastes shall be disposed of promptly and all pens and enclosures shall be cleaned as needed to prevent odors, and not draw insects or other vermin or create a nuisance.(2)The premises upon which animals are kept shall be clean and free from noxious and unpleasant odors.(3)Some standard spray or other chemicals shall be used at reasonable intervals to keep the premises free of flies, mosquitoes, ticks, fleas and other vectors.(b)Cages, pens or enclosures used to confine animals shall be of sufficient size to maintain all of the animals within such pen or enclosures comfortably and in good health.",,False,False,,False,False,,False,False,,False,False,,,No chunk contained the SAME SECTION NUMBER and SAME TEXT as the golden truth section (Sec. 14-68). The text in the golden truth section is not found in any of the retrieved chunks. The retrieved chunks either mention the section number but have different content or do not contain the text at all.
